run_id,video_id,track_id,class_name,global_id,n_embeddings,embedding_mode,embedding_file
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:258,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_258__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:264,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_264__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:265,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_265__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:266,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_266__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:270,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_270__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:272,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_272__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:277,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_277__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:279,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_279__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:281,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_281__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:284,person,26,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_284__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:285,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_285__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:288,person,1,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_288__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:291,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_291__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:293,person,26,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_293__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:294,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_294__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:298,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_298__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:303,person,20,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_303__gid_20.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:307,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_307__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:308,person,26,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_308__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:311,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_311__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:315,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_315__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:317,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_317__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:318,person,26,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_318__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:319,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_319__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:320,person,26,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_320__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:321,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_321__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:323,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_323__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:325,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_325__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:326,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_326__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:327,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_327__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:328,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_328__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:330,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_330__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:331,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_331__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:333,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_333__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:334,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_334__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:337,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_337__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:338,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_338__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:339,person,1,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_339__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:340,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_340__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:341,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_341__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:343,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_343__gid_15.npy
